text,category_value,priority_value
Добрый вечер! Я пишу диплом на тему вашей компании,4,0
Сколько у вас сотрудников?,4,0
Где найти ваш ИНН?,4,0
Вы участвуете в благотворительности?,4,0
"Здравствуйте! Это не вам, извините за беспокойство",4,0
Можно ли купить подарочную карту?,4,0
Я хочу предложить свой товар на реализацию,4,0
Как стать дилером?,4,0
У вас есть мобильное приложение? (вопрос уже был),4,0
Добрый день! Перестаньте мне писать на email,4,0
"Это спам-бот, игнорируйте",4,0
"Я передумал покупать, удалите мой аккаунт",4,0
Вы можете дать мне работу?,4,0
"Здравствуйте! Ошибка в номере телефона, это не мне",4,0
Пришлите мне все ваши условия оферты,4,0
Могу ли я получить спонсорскую помощь?,4,0
Ваш чат-бот глючит (не по делу),4,0
Доброе утро! Я из Министерства торговли,4,0
Сделайте мне индивидуальный дизайн,4,0
Хочу купить ваш домен,4,0
"Здравствуйте! Проверьте свою почту, я отправил важный файл",4,0
"Я хочу сделать заказ, но не сейчас",4,0
Можно мне вашу фотографию для презентации?,4,0
Вы даете гарантию на слово?,4,0
"Добрый день! Я перезвоню позже, не отвечайте",4,0
Как отписаться от всех уведомлений?,4,0
Вы слышали о биткоинах?,4,0
Здравствуйте! Напишите мне в VK,4,0
У вас есть программа лояльности для юрлиц?,4,0
Я хочу устроиться к вам стажером,4,0
Это сообщение создано генератором,4,0
Добрый вечер! Не могли бы вы поднять мне рейтинг?,4,0
Сделайте для меня исключение,4,0
Где скачать ваше приложение для Windows?,4,0
Я хочу забрать заказ самовывозом из другого города,4,0
"Здравствуйте! Я ошибочно подписался на рассылку, отпишите",4,0
Вы можете предоставить мне кредит?,4,0
У вас есть офлайн-магазин?,4,0
Добрый день! Дайте мне скидку как постоянному клиенту (первый заказ),4,0
Как вас найти в TikTok?,4,0
Я могу взять интервью у вашего директора,4,0
Ваш товар можно купить на маркетплейсе?,4,0
"Здравствуйте! Это не служба поддержки, а я клиент, ошиблись",4,0
Сделайте голосование в соцсетях,4,0
У вас есть API для разработчиков?,4,0
Как получить статус партнера?,4,0
Добрый день! Примите участие в опросе о качестве обслуживания (мой опрос),4,0
Я нашел баг в вашей игре (у вас нет игры),4,0
Сделайте скидку 100% для всех,4,0
"Я уже третий раз описываю свою проблему, а вы присылаете мне стандартные отписки. Прочитайте внимательно моё обращение!",3,1
Почему цена в корзине изменилась в большую сторону после оформления? Это прямое нарушение правил!,2,2
"Не могу найти, как отменить подписку, специально запрятали кнопку? Верните средства за последний месяц!",0,2
Ваши операторы хамят и бросают трубки! Кто несет ответственность за качество обслуживания?,3,2
"Обещали доставку до двери, а в итоге пришлось идти в пункт выдачи на другом конце города. Ужасный сервис.",1,1
"Заработок на простых заданиях от 5000 рублей в день, подробности в описании канала.",4,0
"Подскажите, когда товар снова появится в наличии? Жду уже вторую неделю.",2,0
"Приложение не видит карту при попытке привязать новый способ оплаты, выдает ошибку 404.",0,1
"Я требую немедленного возврат денежных средств, иначе я буду вынужден обратиться в контролирующие органы.",2,2
"Скидки до 90% на брендовую одежду в нашем телеграм-магазине, переходите по ссылке!",4,0
Оставляю свой номер для связи по поводу рекламы.,4,0
Кредит за 5 минут без справок и поручителей.,4,0
Проверка связи 123,4,0
Зацените мои фотки в профиле!,4,0
"Удаление отзывов любой сложности, пишите в личку.",4,0
"Какого черта ваше приложение постоянно вылетает при оплате?! Сделайте уже что-нибудь, работать невозможно!",0,2
Вы издеваетесь? Курьер опоздал на три часа и даже не извинился. Верните деньги за доставку!,1,2
"Ваш товар — полное дерьмо, развалился через два дня использования. Я этого так не оставлю!",2,2
"Где мой заказ, черт возьми? Неделю статус не меняется, поддержка молчит, вы просто мошенники!",1,2
"Слушайте, вы, криворукие, когда вы почините личный кабинет? Ни зайти, ни пароль сбросить, одни ошибки!",0,2
"Мне плевать на ваши скрипты, свяжите меня с живым человеком, а не с этим тупым ботом!",3,1
Ошибка платежа 404 при попытке оплатить картой банка.,0,3
Верните деньги за отмененный заказ!,0,3
Почему списали дважды за одну покупку?,0,3
Не проходит оплата через Apple Pay.,0,3
Когда придут деньги на карту после возврата товара? Жду уже неделю.,0,2
"Здравствуйте, я совершил оплату, но статус заказа до сих пор 'ожидает оплаты'. Проверьте, пожалуйста, транзакцию №98765.",0,3
Нужен чек по операции от 15 числа.,0,1
Хочу изменить способ оплаты на наличные при получении.,0,2
"Промокод не применился, хотя условия выполнены. Пересчитайте стоимость.",0,2
"Платёж отклонен банком, что делать?",0,3
Курьер опоздал на 3 часа и не предупредил.,1,3
Где мой заказ №5544?,1,3
Посылка застряла на сортировочном центре уже 5 дней. Помогите найти.,1,3
Измените адрес доставки на ул. Пушкина 10.,1,2
"Привезли разбитую вазу, курьер сразу уехал.",1,3
Можно ли перенести доставку на вечер?,1,2
Почему доставка такая дорогая в мой регион?,1,1
"Заказ пришел не полностью, не хватает одной позиции.",1,3
"Приложение постоянно вылетает при входе в корзину. Телефон iPhone 13, iOS 16. Исправьте быстрее!",2,3
Сайт не грузится.,2,3
"Не могу восстановить пароль, письмо не приходит на почту.",2,3
В поиске отображаются не те товары.,2,2
Добрый день. У меня возникла техническая сложность: при попытке добавить товар в избранное страница просто обновляется и ничего не сохраняется.,2,2
Проблема с отображением цен в мобильной версии.,2,2
Какая мощность у этой модели пылесоса?,3,1
Гарантия 1 год или 2?,3,1
"Здравствуйте! Хотел уточнить, подойдет ли этот чехол на модель Pro Max или только на обычную версию? В описании не указано.",3,2
"Как оформить возврат, если размер не подошел?",3,2
Есть ли этот товар в наличии в магазине на Цветном бульваре?,3,1
Сделайте скидку как постоянному клиенту.,4,0
"Выгодное предложение по рекламе вашего бренда в соцсетях, звоните!",4,0
Продам базу клиентов.,4,0
"Привет, как дела?",4,0
Заработок в интернете без вложений 5000 в день переходите по ссылке.,4,0
Ошибка 404 при попытке открыть страницу оформления заказа.,2,2
Кнопка 'Добавить в корзину' не реагирует на нажатие в браузере Safari.,2,2
Не приходит письмо для подтверждения регистрации на почту Gmail.,2,2
В личном кабинете пропала вся история моих покупок за прошлый год.,2,2
При попытке оплаты картой сайт выдает системную ошибку базы данных.,2,2
Текст в описании товаров накладывается друг на друга в мобильном приложении.,2,2
"Не получается сменить номер телефона в профиле, пишет 'неверный формат'.",2,2
Какая максимальная температура нагрева у этого утюга?,3,1
Входит ли в комплект поставки дополнительный аккумулятор?,3,1
Поддерживает ли этот телевизор частоту обновления 120 Гц для игр?,3,1
"Подскажите габариты коробки, влезет ли она в легковой автомобиль?",3,1
Есть ли у этих наушников функция активного шумоподавления?,3,1
Какое время работы от одного заряда у этой умной колонки?,3,1
Требуется ли специальное обслуживание для этого увлажнителя воздуха?,3,1
"Что делать, если товар пришел с внешними повреждениями упаковки?",3,2
Можно ли примерить обувь перед оплатой при доставке курьером?,3,2
Какие условия расширенной гарантии на бытовую технику?,3,2
"Возможно ли изменить адрес доставки, если заказ уже передан в курьерскую службу?",3,2
Какие документы нужны для оформления рассрочки в вашем магазине?,3,2
Где я могу найти инструкцию по сборке этого шкафа в электронном виде?,3,2
"Куплю вашу компанию за большие деньги, свяжитесь со мной.",4,0
Предлагаем услуги по накрутке отзывов и рейтинга на маркетплейсах.,4,0
"Тестирование системы, просьба игнорировать данное сообщение.",4,0
Хорошего дня и отличного настроения вашим сотрудникам!,4,0
"Лучшие курсы по криптотрейдингу только у нас, записывайтесь.",4,0
А вы верите в инопланетян? Мне просто скучно.,4,0
Оптовые поставки канцтоваров из Китая по низким ценам.,4,0
"Верните деньги! Я оформил возврат две недели назад, товар вы получили, а средств на карте до сих пор нет!",0,3
"В личном кабинете пропали все мои накопленные бонусные баллы. Вчера было 1500, сегодня ноль. Разберитесь.",1,3
Хочу изменить способ оплаты в уже оформленном заказе №99283 с 'при получении' на онлайн-оплату.,2,2
"Подскажите, суммируется ли скидка по промокоду с вашей текущей распродажей на товары для дома?",3,2
"Срочно ищем моделей для рекламы вашего бренда, оплата высокая, подробности по ссылке в профиле.",4,0
"Привезли не тот размер. Заказывал XL, на бирке написано XL, но по факту это явный S. Как обменять?",1,3
Ошибка 503 при попытке зайти в корзину через мобильное приложение. Переустановка не помогла.,0,3
Можно ли забронировать товар в конкретном магазине через ваш сайт на три часа?,3,1
"Оставил у вас в магазине зонт вчера вечером, черный складной. Вы его не находили?",4,1
"Курьер приехал без терминала, хотя я указывал оплату картой. Пришлось бежать к банкомату. Крайне недоволен.",1,3
"Здравствуйте! Могу ли я изменить адрес доставки для заказа №88291? Курьер должен был приехать завтра, но у меня изменились планы.",1,3
"Добрый день. Подскажите, пожалуйста, когда ожидается поступление в продажу смартфона модели X в синем цвете?",3,2
"При попытке применить промокод на скидку 10% система выдает ошибку 'Промокод не существует', хотя он из вашей рассылки.",0,3
"Ваш курьер нахамил моей маме и отказался поднимать тяжелую коробку на этаж, хотя доставка до двери была оплачена!",1,3
"Забыл пароль от личного кабинета, а письмо со ссылкой на восстановление не приходит на почту уже полчаса. Проверьте работу сервиса.",0,3
"Мне начислили 500 приветственных баллов, но я не вижу их в корзине при оформлении покупки. Как их применить?",2,2
"Заказ пришел в помятой упаковке, сам товар (стеклянная ваза) разбит вдребезги. Требую немедленного возврата средств или замены.",1,3
Интересуют оптовые закупки вашей продукции для сети кафе в Казани. Предусмотрены ли у вас специальные прайс-листы?,4,1
"Подскажите габариты упаковки холодильника, артикул 100234. Нужно понять, влезет ли он в легковой автомобиль.",3,1
"Почему мой заказ до сих пор в статусе 'Обработка', если я оплатил его еще три дня назад?",1,3
Ошибка при оплате: insufficient funds,0,3
Не могу оплатить заказ №4180,0,2
"Списание прошло дважды, заказ 7721",0,3
Верните деньги за смартфон,0,2
Почему не работает оплата картой Т-Банк?,0,2
Проблема с возвратом средств на карту,0,3
Ошибка транзакции 403,0,2
Платеж завис,0,3
Как привязать новую карту?,0,2
Не пришел чек на почту после оплаты,0,2
Где мой заказ 5521?,1,2
Курьер опаздывает на 2 часа,1,2
Посылка №9910 застряла,1,1
Привезли поврежденный товар,1,2
Не хватает позиций в заказе,1,1
Измените адрес доставки на Ленина 10,1,1
Курьер не позвонил перед приездом,1,1
"Статус доставлено, но я не получал",1,2
Как продлить срок хранения?,1,1
Привезли не тот товар,1,2
Приложение вылетает на Android,2,3
Сайт выдает ошибку 500,2,3
Не могу войти в кабинет,2,3
Корзина пустая после добавления,2,2
Не работает поиск,2,2
Кнопка Оплатить не нажимается,2,3
Глючит интерфейс на мобильном,2,2
Не приходит смс код,2,3
Ошибка 404 на странице товара,2,2
Пропала история заказов,2,3
Какие габариты у пылесос?,3,1
Есть ли гарантия на кроссовки?,3,1
Как оформить возврат?,3,0
Подойдет ли телевизор для дома?,3,1
Инструкция на русском есть?,3,0
Брак у куртку,3,0
Когда будет в наличии XL размер?,3,1
Материал изделия какой?,3,1
Соответствует ли фото реальности?,3,0
Где найти сертификаты?,3,1
Вы выиграли миллион!,4,0
Предлагаем услуги раскрутки,4,0
Заработок в сети: http://bit.ly,4,0
"Привет, как дела?",4,0
Куплю вашу базу,4,0
Реклама пылесос,4,0
Тест 1120,4,0
Срочный займ http://bit.ly,4,0
Подпишись на канал,4,0
Акция только сегодня http://bit.ly,4,0
"Оплата отклонена провайдером, хотя лимиты в норме. Что за бред?",0,3
"Здравствуйте! Я случайно оплатил заказ два раза, верните лишнее.",0,2
Ошибка 402 при попытке привязать карту МИР.,0,2
"Почему сумма в чеке больше, чем была в корзине при оформлении?",0,3
Не могу найти кнопку возврата денег в приложении.,0,1
"Платеж прошел, деньги сняли, а заказ отменился сам собой.",0,3
Как получить квитанцию об оплате для налогового вычета?,0,1
"Система пишет 'Карта не поддерживается', хотя вчера всё работало.",0,3
"Жду возврат средств уже 10 дней, где мои деньги?",0,3
"Ваш сайт не принимает оплату через СБП, выдает ошибку сервера.",0,2
"Где мой курьер? Время вышло, на звонки никто не отвечает.",1,3
Заказ №88291. Можно ли изменить адрес на соседнюю улицу?,1,1
"Посылка приехала вся мокрая, я отказываюсь это принимать.",1,3
Почему доставка в мой город стала платной? Была же бесплатная.,1,1
Статус заказа 'Передано курьеру' висит уже вторые сутки.,1,2
"Мне привезли чужой пакет, а мой, видимо, отдали кому-то другому.",1,3
Можно оставить заказ у консьержа или под дверью?,1,1
"Курьер приехал без терминала, хотя я просил оплату картой.",1,2
"Уточните интервал доставки, мне нужно отойти на час.",1,1
"Код от постамата не подходит, пишет 'Ячейка пуста'.",1,3
Приложение просто закрывается при попытке открыть каталог.,2,3
Сайт выдает 404 на любой странице товара. Почините!,2,3
"Не могу зайти через Apple ID, бесконечная загрузка.",2,2
В корзине не отображается скидка постоянного покупателя.,2,2
"Почему поиск выдает шампунь, когда я ищу телевизор?",2,1
Ваш чат поддержки вообще работает? Сообщения не уходят.,2,2
"Не грузятся фотографии в карточках товаров, только серые блоки.",2,2
"Ошибка авторизации: неверный пароль, хотя я его не менял.",2,3
Веб-версия сайта тормозит в браузере Chrome.,2,1
Исправьте баг: товары сами удаляются из избранного.,2,2
Какой срок гарантии на этот фен? В описании не указано.,3,1
"Здравствуйте, подскажите состав этой ткани, это 100% хлопок?",3,1
Пришел товар со следами использования и без коробки.,3,3
Подойдет ли этот чехол на iPhone 13 Pro Max?,3,1
"Инструкция внутри только на китайском, как им пользоваться?",3,2
"Хочу вернуть обувь, не подошел размер, коробка целая.",3,2
Почему цена на сайте выросла в два раза за один час?,3,1
Есть ли у этой модели функция быстрой зарядки?,3,1
Где посмотреть сертификат качества на детское питание?,3,1
Можно ли заказать этот товар с примеркой перед покупкой?,3,0
Предлагаем рассылку по вашей базе. Дешево и эффективно!,4,0
Как дела? Познакомимся?,4,0
Вы стали победителем розыгрыша! Заберите iPhone 15 здесь: link.ru,4,0
Срочный выкуп авто в любом состоянии. Звоните 8900...,4,0
asdfghjkl12345 привет тест,4,0
Работа для студентов от 5000 в день. Без опыта.,4,0
Курсы по крипте со скидкой 90% только сегодня.,4,0
Услуги грузчиков и перевозка мебели. Круглосуточно.,4,0
Проверка связи 1 2 3.,4,0
"Закажи курсовую у профессионалов, быстро и качественно.",4,0
"Деньги списали, а письмо с подтверждением заказа не пришло.",0,3
Можно ли оплатить наличными при получении в пункте выдачи?,0,1
Ошибка авторизации платежа 505. Что это значит?,0,2
"Верните деньги за бракованный товар, который я сдал вчера.",0,3
Как привязать виртуальную карту ЮMoney?,0,1
Сайт виснет на моменте ввода данных карты.,0,3
Почему мой промокод считается недействительным?,0,2
Хочу отменить заказ и сразу получить деньги обратно на карту.,0,2
Оплата картой заблокирована банком из-за подозрительной операции.,0,3
Где найти чек за покупку в личном кабинете?,0,1
"Курьер позвонил и сказал, что сегодня не приедет. Жду 3 дня!",1,3
Заказ №7721. Могу я забрать его сам со склада?,1,1
"Коробка пришла вскрытой, скотч разрезан. Проверьте камеру.",1,3
В посылке не хватает шнура питания от монитора.,1,3
"Доставка была на 12:00, уже 18:00. Полный игнор со стороны службы.",1,3
Можно изменить получателя заказа на другого человека?,1,1
"Почему курьер не поднял заказ в квартиру, хотя есть лифт?",1,2
"Посылка уехала в другой регион, это ошибка системы?",1,3
Как узнать точный вес посылки для транспортной компании?,1,1
"Срок хранения заказа в ПВЗ истекает, продлите на 2 дня.",1,2
"Сайт пишет 'Maintenance', когда он снова заработает?",2,3
"Не работает фильтр 'Сначала дешевые', выдает все вразброс.",2,1
Приложение не дает сменить номер телефона в профиле.,2,2
Ошибка при попытке добавить отзыв с фотографией.,2,1
"В мобильной версии съехала верстка, кнопки накладываются друг на друга.",2,2
"Пропал раздел 'Бонусы', хотя у меня было 500 баллов.",2,3
Не удается загрузить скан документа для верификации.,2,2
Ваш бот постоянно перезагружается и не дает ответ.,2,1
Не приходят уведомления на электронную почту.,2,1
Ошибка 403 при попытке зайти через VPN.,2,3
Какая мощность всасывания у этого пылесоса?,3,1
Здравствуйте! Эти кроссовки оригинальные или реплика?,3,2
"Можно ли вернуть товар, если я уже выкинул упаковку?",3,2
"Подскажите, этот крем подходит для сухой кожи?",3,1
Товар не соответствует картинке: цвет намного бледнее.,3,2
Когда ожидается поставка черного цвета этой модели?,3,1
Предоставьте технический паспорт на изделие.,3,1
Почему в коробке нет гарантийного талона?,3,2
"Размерная сетка на сайте врет, обувь сильно маломерит.",3,2
Можно ли использовать это устройство на улице в мороз?,3,1
Бесплатная юридическая консультация по ссылке...,4,0
"Куплю рога лося, антиквариат, иконы. Дорого.",4,0
"Привет, ты тут? Ответь плиз.",4,0
Скидки на пластиковые окна до конца недели!,4,0
"Удаленная работа, 2 часа в день, доход от 100к.",4,0
test test test 123,4,0
Продам базу почтовых адресов активных покупателей.,4,0
Займы онлайн на карту за 5 минут.,4,0
Посмотрите мое портфолио по ссылке...,4,0
Ремонт стиральных машин в день обращения.,4,0
"Добрый день! Пытаюсь оплатить заказ №99281 через ваш сайт, но после ввода кода из СМС страница просто белеет и ничего не происходит. Деньги на карте заблокированы, но заказ висит как неоплаченный. Разберитесь, пожалуйста, с этим техническим сбоем.",0,3
"Здравствуйте. Я совершил покупку еще неделю назад, но до сих пор не получил электронный чек на свою почту. Мне это необходимо для отчета в бухгалтерию. Проверьте, корректно ли прошел платеж в вашей системе.",0,1
"Почему при выборе оплаты через СБП у меня вылетает ошибка 'Сервис временно недоступен'? Я пробовал с трех разных банковских приложений, везде одно и то же. Исправьте работу платежного шлюза!",0,3
"Я оформил возврат товара (номер накладной 44521), деньги должны были вернуться в течение трех дней, но прошел уже почти месяц. Требую немедленно предоставить RRN-номер транзакции для обращения в мой банк.",0,3
"Хотел уточнить, почему при оплате картой 'Мир' у меня списали комиссию в 2%, хотя на сайте указано, что комиссии нет? Это скрытые условия или какая-то ошибка в расчетах вашей корзины?",0,2
"Здравствуйте! Не могу оплатить заказ из-за границы. Система пишет, что карты иностранных банков не поддерживаются, хотя в прошлом месяце всё работало отлично. Планируете ли вы возвращать международный эквайринг?",0,2
"Вчера вечером при попытке оплаты произошел сбой. В итоге деньги списались дважды, а в истории заказов отображается только одна позиция. Прошу вернуть излишне списанную сумму в размере 4500 рублей на мою карту.",0,3
"Могу ли я разделить сумму оплаты? Часть хочу оплатить накопленными бонусами (у меня их около 2000), а остаток — наличными при получении в пункте выдачи. В мобильном приложении такой опции не нашел.",0,1
"Система постоянно сбрасывает данные моей карты после того, как я нажимаю кнопку 'Сохранить'. Мне надоело каждый раз вводить 16 знаков вручную. Почините уже этот раздел в личном кабинете!",0,2
"Ваш сайт выдает ошибку 'Transaction declined' без объяснения причин. Баланс положительный, лимиты на покупки в интернете сняты. Возможно, ваш банк-эквайер блокирует мой банк?",0,3
"Где мой заказ №112233? Курьер должен был быть у меня еще до полудня, сейчас уже семь вечера. В службе доставки говорят, что заказ у курьера, а сам курьер сбрасывает звонки. Это просто возмутительно!",1,3
"Здравствуйте. У меня возникла проблема: я указал неверный номер квартиры при оформлении. Заказ №77652. Пытаюсь дозвониться до курьера, чтобы предупредить, но его номер постоянно занят. Помогите передать информацию.",1,2
"Заказ пришел в ужасном состоянии. Коробка с монитором была пробита насквозь чем-то острым, сам экран в трещинах. Курьер отказался фиксировать повреждения и просто ушел. Хочу оформить жалобу и полный возврат.",1,3
"Почему срок доставки в мой регион внезапно увеличился с 3 до 14 дней? При оформлении обещали привезти в среду, а теперь в личном кабинете стоит дата через две недели. Мне товар нужен был срочно к празднику!",1,2
"Добрый день! Могу ли я перенести дату доставки на субботу? К сожалению, завтра меня весь день не будет в городе, и я не смогу принять заказ. Номер моего отправления — RU998811.",1,1
"Ваш пункт выдачи по адресу Ленина 45 сегодня закрыт без предупреждения, хотя на сайте написано, что он работает до 21:00. Люди стоят на улице и не могут забрать свои посылки. Когда он откроется?",1,3
"Вчера мне привезли заказ, но внутри не оказалось самой дорогой позиции — беспроводных наушников. Коробка была запечатана вашим фирменным скотчем, значит, их не доложили еще на складе. Проверьте камеры!",1,3
"Курьер отказался ждать положенные 15 минут, пока я примерю обувь. Сказал, что у него много заказов и ему некогда. В итоге я забрал без примерки, и они мне не подошли. Теперь мне снова ехать к вам для возврата?",1,2
Статус моей посылки не меняется уже пять дней: висит на этапе 'Сортировка в Москве'. Она потерялась? Обычно этот этап занимает не больше суток. Начните поиск моего отправления №00987.,1,2
"Можно ли изменить способ получения с 'доставки курьером' на 'самовывоз из ПВЗ'? Оказалось, что мне удобнее забрать самому после работы, чем подстраиваться под неопределенное время приезда вашего сотрудника.",1,1
"Ваше мобильное приложение на iOS постоянно вылетает сразу после авторизации. Я уже переустанавливал его три раза и перезагружал телефон, но ничего не помогает. Модель iPhone 14 Pro, версия системы последняя.",2,3
Здравствуйте! На вашем сайте обнаружена критическая уязвимость. При вводе определенных символов в строку поиска можно увидеть часть системного кода. Прошу передать информацию вашим разработчикам безопасности.,2,3
"Я не могу добавить товар в корзину. Когда нажимаю на кнопку, она на секунду загорается серым, но счетчик товаров остается на нуле. Пробовал в разных браузерах — Chrome и Firefox — результат везде одинаковый.",2,3
"Ужасно медленно работает поиск по каталогу. Чтобы найти нужный бренд, приходится ждать по 10-15 секунд, пока прогрузятся фильтры. На других маркетплейсах всё летает. Оптимизируйте работу базы данных!",2,2
"В моем личном кабинете пропала вся история заказов за последние три года. Для меня это важно, так как я хотел повторить одну из покупок. Куда делись мои данные и как их восстановить?",2,2
"Почему на десктопной версии сайта не отображаются отзывы с фотографиями? Я вижу только текст, а на месте картинок просто пустые белые квадраты. С интернетом проблем нет, другие сайты грузятся нормально.",2,1
"Я пытаюсь сбросить пароль, так как забыл старый, но письмо с подтверждением не приходит ни в 'Входящие', ни в 'Спам'. Пробовал несколько раз в течение часа. Похоже, ваш почтовый сервер не работает.",2,3
"После последнего обновления приложения пропала темная тема. Теперь всё ослепительно белое, и это очень неудобно для глаз в вечернее время. Где теперь найти этот переключатель в настройках?",2,1
"Ваш чат-бот зациклился и не переключает на оператора. Я пишу 'оператор', а он снова кидает мне ссылки на FAQ. Мне нужна помощь живого человека по нестандартному вопросу, исправьте этот алгоритм!",2,2
"Некорректно работает карта выбора пунктов выдачи. Когда я масштабирую карту, точки ПВЗ пропадают или смещаются в океан. Невозможно выбрать удобное место для доставки в моем районе.",2,2
"Купил у вас видеокарту RTX 3060, но при нагрузке в играх она начинает издавать странный писк и сильно греется до 90 градусов. Считается ли это гарантийным случаем или мне нужно нести её в ваш сервис?",3,2
"Подскажите, пожалуйста, какой точный состав у этого пальто? В кратком описании написано 'шерсть', а в характеристиках — 'полиэстер'. Кому верить? Для меня важно, чтобы вещь была натуральной.",3,1
"Я хочу оформить возврат технически сложного товара (кофемашина), так как она не подошла мне по габаритам. Упаковку не вскрывал, все пломбы на месте. Какая процедура возврата в этом случае?",3,1
"Здравствуйте! Подходит ли этот объектив к камерам системы Sony E-mount или нужен переходник? В описании товара указано очень размыто, боюсь ошибиться с выбором перед дорогой покупкой.",3,1
"Товар пришел явно не новый: на корпусе ноутбука видны мелкие царапины, а на клавиатуре — следы пыли. Я платил за новый товар, а не за витринный образец или б/у. Требую замены на абсолютно новый экземпляр.",3,3
"Какая страна является производителем данной партии обуви? На сайте указана Италия, а на коробке, которую привезли — Китай. Это подделка или просто разные заводы у бренда? Прошу разъяснить ситуацию.",3,2
"Заказал набор инструментов, но в комплекте не оказалось двух ключей, которые заявлены в описании и на фото. Как мне получить недостающие детали без оформления полного возврата всего набора?",3,3
"Здравствуйте! Есть ли у этого холодильника режим 'Отпуск' и инверторный ли у него компрессор? Эти данные отсутствуют в таблице характеристик, хотя они являются ключевыми для данной ценовой категории.",3,1
"Купил электросамокат, через неделю перестал работать механизм складывания. Могу ли я привезти его напрямую в ваш сервисный центр для диагностики или нужно оформлять заявку через личный кабинет?",3,2
"Почему на данный товар не распространяется ваша акция '1+1=3', хотя в списке брендов-участников этот производитель указан? Система в корзине не пересчитывает стоимость, проверьте настройки акции.",3,1
ВНИМАНИЕ! Ваш номер телефона выбран для получения денежного вознаграждения в размере 150 000 рублей. Для подтверждения личности и перевода средств перейдите по ссылке: https://get-priz-now.com,4,0
Устали от долгов? Наша компания поможет законно списать все кредиты и штрафы через процедуру банкротства. Консультация юриста бесплатно! Пишите в WhatsApp по номеру +79991234567.,4,0
"Здравствуйте! Мы предлагаем услуги по профессиональной накрутке подписчиков и лайков в любых социальных сетях. Быстрый старт, живая аудитория, гарантия от бана. Наш прайс доступен в телеграм-канале @social_boost.",4,0
